ENSG00000166530.8	HSBP1P2	HOST	chr4
ENSG00000166532.16	RIMKLB	HOST	chr12
ENSG00000166535.20	A2ML1	HOST	chr12
ENSG00000166546.15	BEAN1	HOST	chr16
ENSG00000166548.17	TK2	HOST	chr16
ENSG00000166557.14	TMED3	HOST	chr15
ENSG00000166558.11	SLC38A8	HOST	chr16
ENSG00000166562.10	SEC11C	HOST	chr18
ENSG00000166569.8	CPLX4	HOST	chr18
ENSG00000166573.6	GALR1	HOST	chr18
ENSG00000166575.17	TMEM135	HOST	chr11
ENSG00000166578.10	IQCD	HOST	chr12
ENSG00000166579.16	NDEL1	HOST	chr17
ENSG00000166582.11	CENPV	HOST	chr17
ENSG00000166589.13	CDH16	HOST	chr16
ENSG00000166592.13	RRAD	HOST	chr16
ENSG00000166595.12	CIAO2B	HOST	chr16
ENSG00000166596.15	CFAP52	HOST	chr17
ENSG00000166598.16	HSP90B1	HOST	chr12
ENSG00000166603.5	MC4R	HOST	chr18
ENSG00000166619.15	BLCAP	HOST	chr20
ENSG00000166634.7	SERPINB12	HOST	chr18
ENSG00000166664.15	CHRFAM7A	HOST	chr15
ENSG00000166669.14	ATF7IP2	HOST	chr16
ENSG00000166670.10	MMP10	HOST	chr11
ENSG00000166676.17	TVP23A	HOST	chr16
ENSG00000166681.14	BEX3	HOST	chrX
ENSG00000166682.13	TMPRSS5	HOST	chr11
ENSG00000166685.13	COG1	HOST	chr17
ENSG00000166689.18	PLEKHA7	HOST	chr11
ENSG00000166693.7	OR5M13P	HOST	chr11
ENSG00000166704.13	ZNF606	HOST	chr19
ENSG00000166707.12	ZCCHC18	HOST	chrX
ENSG00000166710.23	B2M	HOST	chr15
ENSG00000166716.10	ZNF592	HOST	chr15
ENSG00000166734.20	GOLM2	HOST	chr15
ENSG00000166736.12	HTR3A	HOST	chr11
ENSG00000166741.9	NNMT	HOST	chr11
ENSG00000166743.10	ACSM1	HOST	chr16
ENSG00000166747.13	AP1G1	HOST	chr16
ENSG00000166750.10	SLFN5	HOST	chr17
ENSG00000166762.19	CATSPER2	HOST	chr15
ENSG00000166763.9	STRCP1	HOST	chr15
ENSG00000166770.13	ZNF667-AS1	HOST	chr19
ENSG00000166780.11	BMERB1	HOST	chr16
ENSG00000166783.22	MARF1	HOST	chr16
ENSG00000166787.4	SAA3P	HOST	chr11
ENSG00000166788.10	SAAL1	HOST	chr11
ENSG00000166793.13	YPEL4	HOST	chr11
ENSG00000166794.7	PPIB	HOST	chr15
ENSG00000166796.12	LDHC	HOST	chr11
ENSG00000166797.12	CIAO2A	HOST	chr15
ENSG00000166800.11	LDHAL6A	HOST	chr11
ENSG00000166801.17	FAM111A	HOST	chr11
ENSG00000166803.14	PCLAF	HOST	chr15
ENSG00000166813.17	KIF7	HOST	chr15
ENSG00000166816.15	LDHD	HOST	chr16
ENSG00000166819.12	PLIN1	HOST	chr15
ENSG00000166821.9	PEX11A	HOST	chr15
ENSG00000166822.13	TMEM170A	HOST	chr16
ENSG00000166823.6	MESP1	HOST	chr15
ENSG00000166825.15	ANPEP	HOST	chr15
ENSG00000166828.3	SCNN1G	HOST	chr16
ENSG00000166831.9	RBPMS2	HOST	chr15
ENSG00000166833.23	NAV2	HOST	chr11
ENSG00000166839.18	ANKDD1A	HOST	chr15
ENSG00000166840.14	GLYATL1	HOST	chr11
ENSG00000166845.15	C18orf54	HOST	chr18
ENSG00000166847.10	DCTN5	HOST	chr16
ENSG00000166848.7	TERF2IP	HOST	chr16
ENSG00000166851.15	PLK1	HOST	chr16
ENSG00000166855.9	CLPX	HOST	chr15
ENSG00000166856.3	GPR182	HOST	chr12
ENSG00000166860.3	ZBTB39	HOST	chr12
ENSG00000166862.7	CACNG2	HOST	chr22
ENSG00000166863.13	TAC3	HOST	chr12
ENSG00000166866.13	MYO1A	HOST	chr12
ENSG00000166869.3	CHP2	HOST	chr16
ENSG00000166881.10	NEMP1	HOST	chr12
ENSG00000166884.3	OR4D6	HOST	chr11
ENSG00000166886.13	NAB2	HOST	chr12
ENSG00000166887.16	VPS39	HOST	chr15
ENSG00000166888.13	STAT6	HOST	chr12
ENSG00000166889.14	PATL1	HOST	chr11
ENSG00000166896.9	ATP23	HOST	chr12
ENSG00000166897.16	ELFN2	HOST	chr22
ENSG00000166900.17	STX3	HOST	chr11
ENSG00000166902.5	MRPL16	HOST	chr11
ENSG00000166908.18	PIP4K2C	HOST	chr12
ENSG00000166912.17	MTMR10	HOST	chr15
ENSG00000166913.13	YWHAB	HOST	chr20
ENSG00000166917.12	MIR202HG	HOST	chr10
ENSG00000166920.13	C15orf48	HOST	chr15
ENSG00000166922.9	SCG5	HOST	chr15
ENSG00000166923.12	GREM1	HOST	chr15
ENSG00000166924.9	NYAP1	HOST	chr7
ENSG00000166925.9	TSC22D4	HOST	chr7
ENSG00000166926.9	MS4A6E	HOST	chr11
ENSG00000166927.13	MS4A7	HOST	chr11
ENSG00000166928.11	MS4A14	HOST	chr11
ENSG00000166930.7	MS4A5	HOST	chr11
ENSG00000166938.13	DIS3L	HOST	chr15
ENSG00000166946.14	CCNDBP1	HOST	chr15
ENSG00000166947.15	EPB42	HOST	chr15
ENSG00000166948.10	TGM6	HOST	chr20
ENSG00000166949.18	SMAD3	HOST	chr15
ENSG00000166959.8	MS4A8	HOST	chr11
ENSG00000166960.17	CCDC178	HOST	chr18
ENSG00000166961.15	MS4A15	HOST	chr11
ENSG00000166963.13	MAP1A	HOST	chr15
ENSG00000166965.13	RCCD1	HOST	chr15
ENSG00000166971.17	AKTIP	HOST	chr16
ENSG00000166974.13	MAPRE2	HOST	chr18
ENSG00000166979.13	EVA1C	HOST	chr21
ENSG00000166984.14	TCP10L2	HOST	chr6
ENSG00000166986.15	MARS1	HOST	chr12
ENSG00000166987.15	MBD6	HOST	chr12
ENSG00000166997.8	CNPY4	HOST	chr7
ENSG00000167004.14	PDIA3	HOST	chr15
ENSG00000167005.14	NUDT21	HOST	chr16
ENSG00000167011.9	NAT16	HOST	chr7
ENSG00000167014.11	TERB2	HOST	chr15
ENSG00000167034.10	NKX3-1	HOST	chr8
ENSG00000167037.19	SGSM1	HOST	chr22
ENSG00000167046.4	ENSG00000167046	HOST	chr20
ENSG00000167065.14	DUSP18	HOST	chr22
ENSG00000167074.15	TEF	HOST	chr22
ENSG00000167077.13	MEI1	HOST	chr22
ENSG00000167080.9	B4GALNT2	HOST	chr17
ENSG00000167081.18	PBX3	HOST	chr9
ENSG00000167083.7	GNGT2	HOST	chr17
ENSG00000167085.14	PHB1	HOST	chr17
ENSG00000167088.11	SNRPD1	HOST	chr18
ENSG00000167094.16	TTC16	HOST	chr9
ENSG00000167098.12	SUN5	HOST	chr20
ENSG00000167100.15	SAMD14	HOST	chr17
ENSG00000167103.12	PIP5KL1	HOST	chr9
ENSG00000167104.11	BPIFB6	HOST	chr20
ENSG00000167105.8	TMEM92	HOST	chr17
ENSG00000167106.12	EEIG1	HOST	chr9
ENSG00000167107.13	ACSF2	HOST	chr17
ENSG00000167110.19	GOLGA2	HOST	chr9
ENSG00000167112.10	TRUB2	HOST	chr9
ENSG00000167113.11	COQ4	HOST	chr9
ENSG00000167114.13	SLC27A4	HOST	chr9
ENSG00000167117.10	ANKRD40CL	HOST	chr17
ENSG00000167118.11	URM1	HOST	chr9
ENSG00000167123.20	CERCAM	HOST	chr9
ENSG00000167130.18	DOLPP1	HOST	chr9
ENSG00000167131.17	CCDC103	HOST	chr17
ENSG00000167136.7	ENDOG	HOST	chr9
ENSG00000167139.9	TBC1D21	HOST	chr15
ENSG00000167157.11	PRRX2	HOST	chr9
ENSG00000167165.19	UGT1A6	HOST	chr2
ENSG00000167173.19	C15orf39	HOST	chr15
ENSG00000167178.17	ISLR2	HOST	chr15
ENSG00000167182.16	SP2	HOST	chr17
ENSG00000167183.3	PRR15L	HOST	chr17
ENSG00000167186.11	COQ7	HOST	chr16
ENSG00000167191.12	GPRC5B	HOST	chr16
ENSG00000167193.8	CRK	HOST	chr17
ENSG00000167194.8	C16orf92	HOST	chr16
ENSG00000167195.8	GOLGA6C	HOST	chr15
ENSG00000167196.14	FBXO22	HOST	chr15
ENSG00000167202.12	TBC1D2B	HOST	chr15
ENSG00000167207.15	NOD2	HOST	chr16
ENSG00000167208.16	SNX20	HOST	chr16
ENSG00000167210.17	LOXHD1	HOST	chr18
ENSG00000167216.19	KATNAL2	HOST	chr18
ENSG00000167220.12	HDHD2	HOST	chr18
ENSG00000167232.14	ZNF91	HOST	chr19
ENSG00000167244.22	IGF2	HOST	chr11
ENSG00000167257.11	RNF214	HOST	chr11
ENSG00000167258.16	CDK12	HOST	chr17
ENSG00000167261.14	DPEP2	HOST	chr16
ENSG00000167264.18	DUS2	HOST	chr16
ENSG00000167272.11	POP5	HOST	chr12
ENSG00000167280.17	ENGASE	HOST	chr17
ENSG00000167281.20	RBFOX3	HOST	chr17
ENSG00000167283.9	ATP5MG	HOST	chr11
ENSG00000167286.12	CD3D	HOST	chr11
ENSG00000167291.16	TBC1D16	HOST	chr17
ENSG00000167302.11	TEPSIN	HOST	chr17
ENSG00000167306.21	MYO5B	HOST	chr18
ENSG00000167311.14	ART5	HOST	chr11
ENSG00000167315.18	ACAA2	HOST	chr18
ENSG00000167323.13	STIM1	HOST	chr11
ENSG00000167325.15	RRM1	HOST	chr11
ENSG00000167332.9	OR51E2	HOST	chr11
ENSG00000167333.13	TRIM68	HOST	chr11
ENSG00000167346.9	MMP26	HOST	chr11
ENSG00000167355.8	OR51B5	HOST	chr11
ENSG00000167359.8	OR51I1	HOST	chr11
ENSG00000167360.6	OR51Q1	HOST	chr11
ENSG00000167363.14	FN3K	HOST	chr17
ENSG00000167371.21	PRRT2	HOST	chr16
ENSG00000167377.19	ZNF23	HOST	chr16
ENSG00000167378.10	IRGQ	HOST	chr19
ENSG00000167380.17	ZNF226	HOST	chr19
ENSG00000167384.11	ZNF180	HOST	chr19
ENSG00000167390.8	POM121L3P	HOST	chr20
ENSG00000167393.18	PPP2R3B	HOST	chrX
ENSG00000167394.13	ZNF668	HOST	chr16
ENSG00000167395.10	ZNF646	HOST	chr16
ENSG00000167397.15	VKORC1	HOST	chr16
ENSG00000167414.5	GNG8	HOST	chr19
ENSG00000167419.11	LPO	HOST	chr17
ENSG00000167434.10	CA4	HOST	chr17
ENSG00000167447.13	SMG8	HOST	chr17
ENSG00000167459.18	LINC00905	HOST	chr19
ENSG00000167460.18	TPM4	HOST	chr19
ENSG00000167461.12	RAB8A	HOST	chr19
ENSG00000167468.20	GPX4	HOST	chr19
ENSG00000167470.14	MIDN	HOST	chr19
ENSG00000167476.10	JSRP1	HOST	chr19
ENSG00000167483.19	NIBAN3	HOST	chr19
ENSG00000167487.12	KLHL26	HOST	chr19
ENSG00000167491.18	GATAD2A	HOST	chr19
ENSG00000167494.10	NOS2P2	HOST	chr17
ENSG00000167508.12	MVD	HOST	chr16
ENSG00000167513.9	CDT1	HOST	chr16
ENSG00000167515.11	TRAPPC2L	HOST	chr16
ENSG00000167522.18	ANKRD11	HOST	chr16
ENSG00000167523.15	SPATA33	HOST	chr16
ENSG00000167524.17	RSKR	HOST	chr17
ENSG00000167525.16	PROCA1	HOST	chr17
ENSG00000167526.15	RPL13	HOST	chr16
ENSG00000167528.13	ZNF641	HOST	chr12
ENSG00000167531.6	LALBA	HOST	chr12
ENSG00000167535.8	CACNB3	HOST	chr12
ENSG00000167536.14	DHRS13	HOST	chr17
ENSG00000167543.16	TP53I13	HOST	chr17
ENSG00000167548.18	KMT2D	HOST	chr12
ENSG00000167549.19	CORO6	HOST	chr17
ENSG00000167550.11	RHEBL1	HOST	chr12
ENSG00000167552.16	TUBA1A	HOST	chr12
ENSG00000167553.17	TUBA1C	HOST	chr12
ENSG00000167554.15	ZNF610	HOST	chr19
ENSG00000167555.14	ZNF528	HOST	chr19
ENSG00000167562.14	ZNF701	HOST	chr19
ENSG00000167565.13	SERTAD3	HOST	chr19
ENSG00000167566.17	NCKAP5L	HOST	chr12
ENSG00000167578.18	RAB4B	HOST	chr19
ENSG00000167580.8	AQP2	HOST	chr12
ENSG00000167588.13	GPD1	HOST	chr12
ENSG00000167595.16	PROSER3	HOST	chr19
ENSG00000167600.14	CYP2S1	HOST	chr19
ENSG00000167601.12	AXL	HOST	chr19
ENSG00000167604.16	NFKBID	HOST	chr19
ENSG00000167608.12	TMC4	HOST	chr19
ENSG00000167612.13	ANKRD33	HOST	chr12
ENSG00000167613.16	LAIR1	HOST	chr19
ENSG00000167614.14	TTYH1	HOST	chr19
ENSG00000167615.18	LENG8	HOST	chr19
ENSG00000167617.3	CDC42EP5	HOST	chr19
ENSG00000167618.10	LAIR2	HOST	chr19
ENSG00000167619.13	TMEM145	HOST	chr19
ENSG00000167625.12	ZNF526	HOST	chr19
ENSG00000167632.18	TRAPPC9	HOST	chr8
ENSG00000167633.18	KIR3DL1	HOST	chr19
ENSG00000167634.12	NLRP7	HOST	chr19
ENSG00000167635.12	ZNF146	HOST	chr19
ENSG00000167637.18	ZNF283	HOST	chr19
ENSG00000167641.11	PPP1R14A	HOST	chr19
ENSG00000167642.13	SPINT2	HOST	chr19
ENSG00000167644.12	C19orf33	HOST	chr19
ENSG00000167645.17	YIF1B	HOST	chr19
ENSG00000167646.14	DNAAF3	HOST	chr19
ENSG00000167653.5	PSCA	HOST	chr8
ENSG00000167654.18	ATCAY	HOST	chr19
ENSG00000167656.5	LY6D	HOST	chr8
ENSG00000167657.14	DAPK3	HOST	chr19
ENSG00000167658.16	EEF2	HOST	chr19
ENSG00000167664.9	TMIGD2	HOST	chr19
ENSG00000167670.16	CHAF1A	HOST	chr19
ENSG00000167671.12	UBXN6	HOST	chr19
ENSG00000167674.15	HDGFL2	HOST	chr19
ENSG00000167676.5	PLIN4	HOST	chr19
ENSG00000167680.18	SEMA6B	HOST	chr19
ENSG00000167685.15	ZNF444	HOST	chr19
ENSG00000167693.17	NXN	HOST	chr17
ENSG00000167695.15	TLCD3A	HOST	chr17
ENSG00000167699.14	GLOD4	HOST	chr17
ENSG00000167700.9	MFSD3	HOST	chr8
ENSG00000167701.14	GPT	HOST	chr8
ENSG00000167702.13	KIFC2	HOST	chr8
ENSG00000167703.15	SLC43A2	HOST	chr17
ENSG00000167705.12	RILP	HOST	chr17
ENSG00000167711.14	SERPINF2	HOST	chr17
ENSG00000167716.19	WDR81	HOST	chr17
ENSG00000167720.13	SRR	HOST	chr17
ENSG00000167721.11	TSR1	HOST	chr17
ENSG00000167723.15	TRPV3	HOST	chr17
ENSG00000167733.14	HSD11B1L	HOST	chr19
ENSG00000167740.10	CYB5D2	HOST	chr17
ENSG00000167741.11	GGT6	HOST	chr17
ENSG00000167747.18	C19orf48P	HOST	chr19
ENSG00000167748.11	KLK1	HOST	chr19
ENSG00000167749.12	KLK4	HOST	chr19
ENSG00000167751.13	KLK2	HOST	chr19
ENSG00000167754.13	KLK5	HOST	chr19
ENSG00000167755.15	KLK6	HOST	chr19
ENSG00000167757.14	KLK11	HOST	chr19
ENSG00000167759.13	KLK13	HOST	chr19
ENSG00000167766.22	ZNF83	HOST	chr19
ENSG00000167767.14	KRT80	HOST	chr12
ENSG00000167768.4	KRT1	HOST	chr12
ENSG00000167769.5	ACER1	HOST	chr19
ENSG00000167770.13	OTUB1	HOST	chr11
ENSG00000167771.6	RCOR2	HOST	chr11
ENSG00000167772.12	ANGPTL4	HOST	chr19
ENSG00000167774.2	ENSG00000167774	HOST	chr19
ENSG00000167775.11	CD320	HOST	chr19
ENSG00000167778.9	SPRYD3	HOST	chr12
ENSG00000167779.9	IGFBP6	HOST	chr12
ENSG00000167780.12	SOAT2	HOST	chr12
ENSG00000167785.9	ZNF558	HOST	chr19
ENSG00000167791.14	CABP2	HOST	chr11
ENSG00000167792.13	NDUFV1	HOST	chr11
ENSG00000167797.8	CDK2AP2	HOST	chr11
ENSG00000167798.20	C3P1	HOST	chr19
ENSG00000167799.10	NUDT8	HOST	chr11
ENSG00000167800.10	TBX10	HOST	chr11
ENSG00000167807.15	ENSG00000167807	HOST	chr19
ENSG00000167815.12	PRDX2	HOST	chr19
ENSG00000167822.3	OR8J3	HOST	chr11
ENSG00000167825.3	OR5I1	HOST	chr11
ENSG00000167840.14	ZNF232	HOST	chr17
ENSG00000167842.16	MIS12	HOST	chr17
ENSG00000167850.5	CD300C	HOST	chr17
ENSG00000167851.16	CD300A	HOST	chr17
ENSG00000167858.13	TEKT1	HOST	chr17
ENSG00000167861.16	HID1	HOST	chr17
ENSG00000167862.10	MRPL58	HOST	chr17
ENSG00000167863.12	ATP5PD	HOST	chr17
ENSG00000167874.7	TMEM88	HOST	chr17
ENSG00000167880.8	EVPL	HOST	chr17
ENSG00000167881.15	SRP68	HOST	chr17
ENSG00000167889.13	MGAT5B	HOST	chr17
ENSG00000167895.16	TMC8	HOST	chr17
ENSG00000167900.12	TK1	HOST	chr17
ENSG00000167904.16	TMEM68	HOST	chr8
ENSG00000167910.4	CYP7A1	HOST	chr8
ENSG00000167912.9	TOX-DT	HOST	chr8
ENSG00000167914.12	GSDMA	HOST	chr17
ENSG00000167916.5	KRT24	HOST	chr17
ENSG00000167920.13	KRT10-AS1	HOST	chr17
ENSG00000167925.17	GHDC	HOST	chr17
ENSG00000167930.17	FAM234A	HOST	chr16
ENSG00000167941.3	SOST	HOST	chr17
ENSG00000167962.15	ZNF598	HOST	chr16
ENSG00000167964.13	RAB26	HOST	chr16
ENSG00000167965.18	MLST8	HOST	chr16
ENSG00000167967.16	E4F1	HOST	chr16
ENSG00000167968.13	DNASE1L2	HOST	chr16
ENSG00000167969.13	ECI1	HOST	chr16
ENSG00000167971.16	CASKIN1	HOST	chr16
ENSG00000167972.14	ABCA3	HOST	chr16
ENSG00000167977.9	KCTD5	HOST	chr16
ENSG00000167978.19	SRRM2	HOST	chr16
ENSG00000167981.7	ZNF597	HOST	chr16
ENSG00000167984.18	NLRC3	HOST	chr16
ENSG00000167985.8	SDHAF2	HOST	chr11
ENSG00000167986.15	DDB1	HOST	chr11
ENSG00000167987.11	VPS37C	HOST	chr11
ENSG00000167992.14	VWCE	HOST	chr11
ENSG00000167994.13	RAB3IL1	HOST	chr11
ENSG00000167995.17	BEST1	HOST	chr11
ENSG00000167996.16	FTH1	HOST	chr11
ENSG00000168000.16	BSCL2	HOST	chr11
ENSG00000168002.12	POLR2G	HOST	chr11
ENSG00000168003.19	SLC3A2	HOST	chr11
ENSG00000168004.10	PLAAT5	HOST	chr11
ENSG00000168005.9	SPINDOC	HOST	chr11
ENSG00000168010.11	ATG16L2	HOST	chr11
ENSG00000168014.18	C2CD3	HOST	chr11
ENSG00000168016.15	TRANK1	HOST	chr3
ENSG00000168026.19	TTC21A	HOST	chr3
ENSG00000168028.15	RPSA	HOST	chr3
ENSG00000168032.10	ENTPD3	HOST	chr3
ENSG00000168036.19	CTNNB1	HOST	chr3
ENSG00000168038.11	ULK4	HOST	chr3
ENSG00000168040.5	FADD	HOST	chr11
ENSG00000168056.18	LTBP3	HOST	chr11
ENSG00000168060.16	NAALADL1	HOST	chr11
ENSG00000168061.17	SAC3D1	HOST	chr11
ENSG00000168062.10	BATF2	HOST	chr11
ENSG00000168065.16	SLC22A11	HOST	chr11
ENSG00000168066.22	SF1	HOST	chr11
ENSG00000168067.12	MAP4K2	HOST	chr11
ENSG00000168070.12	MAJIN	HOST	chr11
ENSG00000168071.22	CCDC88B	HOST	chr11
ENSG00000168077.14	SCARA3	HOST	chr8
ENSG00000168078.10	PBK	HOST	chr8
ENSG00000168079.17	SCARA5	HOST	chr8
ENSG00000168081.9	PNOC	HOST	chr8
ENSG00000168090.10	COPS6	HOST	chr7
ENSG00000168092.14	PAFAH1B2	HOST	chr11
ENSG00000168096.15	ANKS3	HOST	chr16
ENSG00000168101.15	NUDT16L1	HOST	chr16
ENSG00000168116.15	KIAA1586	HOST	chr6
ENSG00000168118.12	RAB4A	HOST	chr1
ENSG00000168122.4	ZNF355P	HOST	chr21
ENSG00000168124.3	OR1F1	HOST	chr16
ENSG00000168126.3	OR2W6P	HOST	chr6
ENSG00000168129.8	DHFRP3	HOST	chr2
ENSG00000168131.4	OR2B2	HOST	chr6
ENSG00000168135.4	KCNJ4	HOST	chr22
ENSG00000168137.20	SETD5	HOST	chr3
ENSG00000168140.5	VASN	HOST	chr16
ENSG00000168143.9	FAM83B	HOST	chr6
ENSG00000168148.4	H3-4	HOST	chr1
ENSG00000168152.13	THAP9	HOST	chr4
ENSG00000168158.4	OR2C1	HOST	chr16
ENSG00000168159.15	RNF187	HOST	chr1
ENSG00000168172.9	HOOK3	HOST	chr8
ENSG00000168175.16	MAPK1IP1L	HOST	chr14
ENSG00000168209.6	DDIT4	HOST	chr10
ENSG00000168214.22	RBPJ	HOST	chr4
ENSG00000168216.13	LMBRD1	HOST	chr6
ENSG00000168228.16	ZCCHC4	HOST	chr4
ENSG00000168229.4	PTGDR	HOST	chr14
ENSG00000168234.14	TTC39C	HOST	chr18
ENSG00000168237.18	GLYCTK	HOST	chr3
ENSG00000168243.11	GNG4	HOST	chr1
ENSG00000168246.6	UBTD2	HOST	chr5
ENSG00000168255.20	POLR2J3	HOST	chr7
ENSG00000168256.18	NKIRAS2	HOST	chr17
ENSG00000168259.17	DNAJC7	HOST	chr17
ENSG00000168263.9	KCNV2	HOST	chr9
ENSG00000168264.12	IRF2BP2	HOST	chr1
ENSG00000168267.7	PTF1A	HOST	chr10
ENSG00000168268.11	NT5DC2	HOST	chr3
ENSG00000168269.10	FOXI1	HOST	chr5
ENSG00000168273.8	UQCC5	HOST	chr3
ENSG00000168275.16	COA6	HOST	chr1
ENSG00000168280.18	KIF5C	HOST	chr2
ENSG00000168282.6	MGAT2	HOST	chr14
ENSG00000168283.14	BMI1	HOST	chr10
ENSG00000168286.3	THAP11	HOST	chr16
ENSG00000168288.13	MMADHC	HOST	chr2
ENSG00000168291.13	PDHB	HOST	chr3
ENSG00000168297.16	PXK	HOST	chr3
ENSG00000168298.7	H1-4	HOST	chr6
ENSG00000168300.14	PCMTD1	HOST	chr8
ENSG00000168301.13	KCTD6	HOST	chr3
ENSG00000168303.9	MPLKIP	HOST	chr7
ENSG00000168306.13	ACOX2	HOST	chr3
ENSG00000168309.18	FAM107A	HOST	chr3
ENSG00000168310.12	IRF2	HOST	chr4
ENSG00000168314.19	MOBP	HOST	chr3
ENSG00000168329.14	CX3CR1	HOST	chr3
ENSG00000168333.14	PPDPFL	HOST	chr8
ENSG00000168334.9	XIRP1	HOST	chr3
ENSG00000168348.4	INSM2	HOST	chr14
ENSG00000168350.8	DEGS2	HOST	chr14
ENSG00000168356.13	SCN11A	HOST	chr3
ENSG00000168367.12	LINC00917	HOST	chr16
ENSG00000168374.11	ARF4	HOST	chr3
ENSG00000168385.18	SEPTIN2	HOST	chr2
ENSG00000168386.19	FILIP1L	HOST	chr3
ENSG00000168389.18	MFSD2A	HOST	chr1
ENSG00000168393.13	DTYMK	HOST	chr2
ENSG00000168394.13	TAP1	HOST	chr6
ENSG00000168395.16	ING5	HOST	chr2
ENSG00000168397.17	ATG4B	HOST	chr2
ENSG00000168398.7	BDKRB2	HOST	chr14
ENSG00000168404.13	MLKL	HOST	chr16
ENSG00000168405.19	CMAHP	HOST	chr6
ENSG00000168411.14	RFWD3	HOST	chr16
ENSG00000168412.7	MTNR1A	HOST	chr4
ENSG00000168418.8	KCNG4	HOST	chr16
ENSG00000168421.14	RHOH	HOST	chr4
ENSG00000168427.9	KLHL30	HOST	chr2
ENSG00000168434.13	COG7	HOST	chr16
ENSG00000168438.15	CDC40	HOST	chr6
ENSG00000168439.17	STIP1	HOST	chr11
ENSG00000168447.11	SCNN1B	HOST	chr16
ENSG00000168453.16	HR	HOST	chr8
ENSG00000168454.13	TXNDC2	HOST	chr18
ENSG00000168461.13	RAB31	HOST	chr18
ENSG00000168476.12	REEP4	HOST	chr8
ENSG00000168477.21	TNXB	HOST	chr6
ENSG00000168481.9	LGI3	HOST	chr8
ENSG00000168484.13	SFTPC	HOST	chr8
ENSG00000168487.20	BMP1	HOST	chr8
ENSG00000168488.19	ATXN2L	HOST	chr16
ENSG00000168490.14	PHYHIP	HOST	chr8
ENSG00000168491.10	CCDC110	HOST	chr4
ENSG00000168495.13	POLR3D	HOST	chr8
ENSG00000168496.4	FEN1	HOST	chr11
ENSG00000168497.5	CAVIN2	HOST	chr2
ENSG00000168502.18	MTCL1	HOST	chr18
ENSG00000168505.7	GBX2	HOST	chr2
ENSG00000168509.20	HJV	HOST	chr1
ENSG00000168515.3	SCGB1D1	HOST	chr11
ENSG00000168517.11	HEXIM2	HOST	chr17
ENSG00000168522.13	FNTA	HOST	chr8
ENSG00000168528.12	SERINC2	HOST	chr1
ENSG00000168530.16	MYL1	HOST	chr2
ENSG00000168538.16	TRAPPC11	HOST	chr4
ENSG00000168539.4	CHRM1	HOST	chr11
ENSG00000168542.18	COL3A1	HOST	chr2
ENSG00000168546.11	GFRA2	HOST	chr8
ENSG00000168556.7	ING2	HOST	chr4
ENSG00000168564.6	CDKN2AIP	HOST	chr4
ENSG00000168566.13	SNRNP48	HOST	chr6
ENSG00000168569.8	TMEM223	HOST	chr11
ENSG00000168575.11	SLC20A2	HOST	chr8
ENSG00000168582.5	CRYGA	HOST	chr2
ENSG00000168589.15	DYNLRB2	HOST	chr16
ENSG00000168591.16	TMUB2	HOST	chr17
ENSG00000168594.15	ADAM29	HOST	chr4
ENSG00000168610.17	STAT3	HOST	chr17
ENSG00000168612.5	ZSWIM1	HOST	chr20
ENSG00000168615.13	ADAM9	HOST	chr8
ENSG00000168619.16	ADAM18	HOST	chr8
ENSG00000168621.15	GDNF	HOST	chr5
ENSG00000168630.3	SPINT5P	HOST	chr20
ENSG00000168631.14	MUCL3	HOST	chr6
ENSG00000168634.5	WFDC13	HOST	chr20
ENSG00000168646.14	AXIN2	HOST	chr17
ENSG00000168653.11	NDUFS5	HOST	chr1
ENSG00000168658.20	VWA3B	HOST	chr2
ENSG00000168661.15	ZNF30	HOST	chr19
ENSG00000168671.10	UGT3A2	HOST	chr5
ENSG00000168672.4	LRATD2	HOST	chr8
ENSG00000168675.19	LDLRAD4	HOST	chr18
ENSG00000168676.11	KCTD19	HOST	chr16
ENSG00000168679.18	SLC16A4	HOST	chr1
ENSG00000168685.15	IL7R	HOST	chr5
ENSG00000168701.19	TMEM208	HOST	chr16
ENSG00000168702.18	LRP1B	HOST	chr2
ENSG00000168703.5	WFDC12	HOST	chr20
ENSG00000168710.18	AHCYL1	HOST	chr1
ENSG00000168724.18	DNAJC21	HOST	chr5
ENSG00000168734.14	PKIG	HOST	chr20
ENSG00000168743.13	NPNT	HOST	chr4
ENSG00000168746.9	LINC01620	HOST	chr20
ENSG00000168748.14	CA7	HOST	chr16
ENSG00000168754.15	FAM178B	HOST	chr2
ENSG00000168757.13	TSPY2	HOST	chrY
ENSG00000168758.11	SEMA4C	HOST	chr2
ENSG00000168763.16	CNNM3	HOST	chr2
ENSG00000168765.19	GSTM4	HOST	chr1
ENSG00000168769.14	TET2	HOST	chr4
ENSG00000168772.12	CXXC4	HOST	chr4
ENSG00000168778.13	TCTN2	HOST	chr12
ENSG00000168779.21	SHOX2	HOST	chr3
ENSG00000168781.24	PPIP5K1	HOST	chr15
ENSG00000168785.8	TSPAN5	HOST	chr4
ENSG00000168792.5	ABHD15	HOST	chr17
ENSG00000168795.5	ZBTB5	HOST	chr9
ENSG00000168802.14	CHTF8	HOST	chr16
ENSG00000168803.16	ADAL	HOST	chr15
ENSG00000168806.8	LCMT2	HOST	chr15
ENSG00000168807.17	SNTB2	HOST	chr16
ENSG00000168811.8	IL12A	HOST	chr3
ENSG00000168813.17	ZNF507	HOST	chr19
